"Eff_Date","Course_ID","Offer_Nbr","TTble_for_SPlus","Est_Enrol_Total","Enrol_Component","Summer_Semester","Semester_1","Winter_Semester","Semester_2","Trimester_1","Trimester_2","Trimester_3","Quadmester_1","Quadmester_2","Quadmester_3","Quadmester_4","PCE_1","PCE_2","PCE_3","Summer_Crse_Coordinator","Sem1_Crse_Coordinator","Winter_Crse_Coordinator","Sem2_Crse_Coordinator","Tri1_Crse_Coordinator","Tri2_Crse_Coordinator","Tri3_Crse_Coordinator","Quad1_Crse_Coordinator","Quad2_Crse_Coordinator","Quad3_Crse_Coordinator","Quad4_Crse_Coordinator","PCE1_Crse_Coordinator","PCE2_Crse_Coordinator","PCE3_Crse_Coordinator"
"01/01/2017","108139","1","N","100","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108140","1","N","0","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108141","1","N","4","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108142","1","N","4","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108143","1","N","50","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1207106","","","","","","","","","",""
"01/01/2017","108144","1","N","30","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108145","1","N","110","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108146","1","Y","80","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1021933","","","","","","","","","","","",""
"01/01/2017","108147","1","Y","110","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1223177","","","","","","","","","",""
"01/01/2017","108148","1","Y","25","","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","","","","","","","1015643","","","","","","",""
"01/01/2017","108149","1","Y","528","TUT","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","1094372","1154869","","1154869","","","","","","","","","",""
"01/01/2017","108149","2","N","200","TUT","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","","1154869","","1154869","","","","","","","1002971","","",""
"01/01/2017","108149","3","N","20","","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","","","","","1220986","","","","","","","","",""
"01/01/2017","108150","1","Y","50","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1000783","","1000783","","","","","","","","","",""
"01/01/2017","108151","1","Y","400","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1620420","","","","","","","","","","","",""
"01/01/2017","108152","1","Y","270","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1620420","","","","","","","","","",""
"01/01/2017","108153","1","Y","40","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1001893","","1001893","","","","","","","","","",""
"01/01/2017","108154","1","Y","125","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1159760","","","","","","","","","",""
"01/01/2017","108154","2","N","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1159760","","","","","","","","","",""
"01/01/2017","108155","1","Y","105","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1006694","","","","","","","","","","","",""
"01/01/2017","108155","2","N","60","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1006694","","","","","","","","","","","",""
"01/01/2017","108156","1","N","70","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108156","2","N","30","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108157","1","N","100","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108157","2","N","60","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108158","1","Y","250","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1066556","","","","","","","","","","","",""
"01/01/2017","108158","2","N","250","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1066556","","","","","","","","","","","",""
"01/01/2017","108159","1","Y","100","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1223177","","","","","","","","","","","",""
"01/01/2017","108160","1","N","150","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108160","2","N","150","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108161","1","Y","100","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1220413","","","","","","","","","",""
"01/01/2017","108162","1","Y","50","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","","1008995","","","","","","","","","","",""
"01/01/2017","108163","1","N","40","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108164","1","N","60","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108165","1","Y","60","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1642046","","","","","","","","","","","",""
"01/01/2017","108166","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108167","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108168","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108169","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108170","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108171","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108172","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108173","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108174","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108175","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108176","1","N","60","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108177","1","Y","15","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1178531","","","","","","","","","","","",""
"01/01/2017","108178","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108179","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108180","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108181","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108182","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108183","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108184","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108185","1","Y","50","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1000783","","1000783","","","","","","","","","",""
"01/01/2017","108186","1","Y","50","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1000783","","1000783","","","","","","","","","",""
"01/01/2017","108187","1","Y","50","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1000783","","1000783","","","","","","","","","",""
"01/01/2017","108188","1","Y","50","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1000783","","1000783","","","","","","","","","",""
"01/01/2017","108189","1","Y","50","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1000783","","1000783","","","","","","","","","",""
"01/01/2017","108190","1","Y","10","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1000783","","1000783","","","","","","","","","",""
"01/01/2017","108191","1","Y","10","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1000783","","1000783","","","","","","","","","",""
"01/01/2017","108192","1","Y","10","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1000783","","1000783","","","","","","","","","",""
"01/01/2017","108193","1","Y","10","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1000783","","1000783","","","","","","","","","",""
"01/01/2017","108194","1","Y","10","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1000783","","1000783","","","","","","","","","",""
"01/01/2017","108195","1","Y","10","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1000783","","1000783","","","","","","","","","",""
"01/01/2017","108196","1","Y","45","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1165535","","","","","","","","","","","",""
"01/01/2017","108197","1","Y","15","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1001315","","1001315","","","","","","","","","",""
"01/01/2017","108198","1","Y","15","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1001315","","1001315","","","","","","","","","",""
"01/01/2017","108199","1","Y","15","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1001315","","1001315","","","","","","","","","",""
"01/01/2017","108200","1","Y","15","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1001315","","1001315","","","","","","","","","",""
"01/01/2017","108201","1","Y","15","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1001315","","1001315","","","","","","","","","",""
"01/01/2017","108202","1","Y","15","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1001315","","1001315","","","","","","","","","",""
"01/01/2017","108203","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108204","1","Y","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1001315","","","","","","","","","","","",""
"01/01/2017","108205","1","Y","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1077896","","","","","","","","","",""
"01/01/2017","108206","1","Y","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1077896","","","","","","","","","",""
"01/01/2017","108207","1","Y","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1077896","","","","","","","","","",""
"01/01/2017","108208","1","Y","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1001315","","","","","","","","","",""
"01/01/2017","108209","1","Y","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1002049","","","","","","","","","",""
"01/01/2017","108210","1","Y","100","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1002289","","","","","","","","","","","",""
"01/01/2017","108211","1","Y","10","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","","1002049","","","","","","","","","","",""
"01/01/2017","108212","1","Y","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1003445","","","","","","","","","",""
"01/01/2017","108213","1","Y","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1112928","","","","","","","","","",""
"01/01/2017","108214","1","Y","30","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1112928","","","","","","","","","","","",""
"01/01/2017","108215","1","Y","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1112928","","","","","","","","","",""
"01/01/2017","108216","1","Y","30","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1673075","","","","","","","","","","","",""
"01/01/2017","108217","1","N","40","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1112928","","","","","","","","","",""
"01/01/2017","108218","1","Y","30","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1085308","","","","","","","","","","","",""
"01/01/2017","108219","1","Y","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1085308","","","","","","","","","",""
"01/01/2017","108220","1","Y","40","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1085308","","","","","","","","","","","",""
"01/01/2017","108221","1","N","40","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1066203","","","","","","","","","",""
"01/01/2017","108222","1","Y","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1205785","","","","","","","","","",""
"01/01/2017","108223","1","Y","40","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1205785","","","","","","","","","","","",""
"01/01/2017","108224","1","Y","40","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1205785","","","","","","","","","",""
"01/01/2017","108225","1","Y","30","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1205785","","","","","","","","","","","",""
"01/01/2017","108226","1","Y","145","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1002289","","","","","","","","","","","",""
"01/01/2017","108227","1","Y","180","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1002289","","","","","","","","","",""
"01/01/2017","108228","1","Y","80","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1157489","","","","","","","","","","","",""
"01/01/2017","108229","1","Y","80","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1157489","","","","","","","","","",""
"01/01/2017","108230","1","Y","150","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1165535","","","","","","","","","","","",""
"01/01/2017","108231","1","Y","70","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1002289","","","","","","","","","",""
"01/01/2017","108232","1","Y","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1002289","","","","","","","","","","","",""
"01/01/2017","108233","1","Y","120","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1001315","","","","","","","","","","","",""
"01/01/2017","108234","1","Y","120","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1001315","","","","","","","","","",""
"01/01/2017","108235","1","Y","120","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1001315","","","","","","","","","","","",""
"01/01/2017","108236","1","Y","120","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1001315","","","","","","","","","",""
"01/01/2017","108237","1","Y","120","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1001315","","","","","","","","","","","",""
"01/01/2017","108238","1","Y","120","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1001315","","","","","","","","","",""
"01/01/2017","108239","1","Y","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1001566","","","","","","","","","",""
